scenario,rep_num,customer_id,num_produce,num_butcher,num_pantry,num_items,arrival_ts,got_cart_ts,start_produce_ts,finish_produce_ts,got_butcher_ts,release_butcher_ts,start_pantry_ts,finish_pantry_ts,got_cashier_ts,cashier_speed,exit_system_ts,wait_for_cart,produce_time,wait_for_butcher,butcher_time,pantry_time,wait_for_cashier,checkout_time,time_in_system,time_in_system_peritem
base,5,27,9.0,0.0,11.0,18.0,7.756874396694493,7.756874396694493,7.941563922188962,21.646657143392055,,,21.646657143392055,28.342783085115542,28.342783085115542,0.057339533448883304,29.088197019951025,0.0,13.705093221203093,,,6.696125941723487,6.696125941723487,0.7454139348354829,21.331322623256533,1.1850734790698074
base,5,6,8.0,0.0,14.0,16.0,1.336382832909341,1.336382832909341,1.9358701741463415,19.621072547221807,,,19.621072547221807,33.77240721699179,33.77240721699179,0.030925196068961627,34.3290607462331,0.0,17.685202373075466,,,14.15133466976998,14.15133466976998,0.5566535292413093,32.99267791332375,2.0620423695827346
base,5,13,9.0,2.0,10.0,19.0,2.8276786575890847,2.8276786575890847,4.794199717705986,14.750947471430317,,,14.750947471430317,32.80934505146446,32.80934505146446,0.11549280466242035,34.88821553538803,0.0,9.956747753724331,,,18.058397580034146,18.058397580034146,2.0788704839235663,32.060536877798945,1.6873966777788918
base,5,7,7.0,0.0,13.0,12.0,1.3462514535019294,1.3462514535019294,1.4371639179458215,16.84679471378039,16.84679471378039,16.84679471378039,16.84679471378039,34.771376819547285,34.771376819547285,0.012510356256154341,35.00907358841422,0.0,15.40963079583457,0.0,0.0,17.924582105766895,17.924582105766895,0.23769676886693247,33.66282213491229,2.8052351779093576
base,5,3,10.0,0.0,9.0,19.0,0.8574016391398671,0.8574016391398671,2.5018919655136136,14.702425360917342,,,14.702425360917342,32.31443397134401,32.31443397134401,0.17412302492174125,36.145140519622316,0.0,12.200533395403728,,,17.612008610426667,17.612008610426667,3.8307065482783074,35.28773888048245,1.8572494147622343
base,5,22,8.0,0.0,10.0,16.0,4.906351730594083,4.906351730594083,5.345378633809456,14.738501724292348,14.738501724292348,14.738501724292348,14.738501724292348,32.13558282658363,32.13558282658363,0.26153805050250956,36.32019163462378,0.0,9.393123090482892,0.0,0.0,17.39708110229128,17.39708110229128,4.184608808040153,31.4138399040297,1.9633649940018563
base,5,9,4.0,0.0,14.0,14.0,2.1364448545837273,2.1364448545837273,3.254878988588337,15.64146966395812,,,15.64146966395812,34.95629550702063,34.95629550702063,0.07098333513431195,36.44694554484118,0.0,12.386590675369781,,,19.314825843062508,19.314825843062508,1.4906500378205507,34.31050069025745,2.4507500493041037
base,5,23,6.0,0.0,9.0,17.0,5.867711844409886,5.867711844409886,6.645246296886765,14.608452609530527,,,14.608452609530527,35.803288529427576,35.803288529427576,0.14190120347242854,38.21560898845886,0.0,7.963206312643762,,,21.19483591989705,21.19483591989705,2.4123204590312852,32.34789714404897,1.9028174790617043
base,5,30,10.0,0.0,10.0,10.0,10.0974326059563,10.0974326059563,11.640124879889235,21.936688009496464,,,21.936688009496464,37.6031452960149,37.6031452960149,0.1401934745462397,39.42566046511602,0.0,10.296563129607229,,,15.666457286518437,15.666457286518437,1.8225151691011163,29.328227859159718,2.9328227859159717
base,5,4,7.0,0.0,10.0,17.0,0.9115341165339764,0.9115341165339764,2.3451927076912393,20.721715340856584,,,20.721715340856584,38.59585320343538,38.59585320343538,0.05280180126383587,39.54628562618443,0.0,18.376522633165344,,,17.8741378625788,17.8741378625788,0.9504324227490457,38.63475150965045,2.272632441744144
